original_index,max_H_run_length,gene_name
820,2.0,"AAU26929.1 toluene tolerance ABC transporter, ATP binding protein Ttg2A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
821,2.0,AAU26930.1 toluene tolerance protein Ttg2B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
822,2.0,AAU26931.1 toluene tolerance protein Ttg2C [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
823,2.0,"AAU26932.1 signal peptide protein, toluene tolerance protein Ttg2D [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
824,2.0,AAU26933.1 hypothetical protein lpg0845 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
825,2.0,AAU26934.1 hypothetical BolA like protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
826,1.0,AAU26935.1 UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
827,2.0,AAU26936.1 hypothetical TIGR00486 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
828,2.0,"AAU26937.1 ABC transporter, ATP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
829,2.0,"AAU26938.1 ABC transporter, permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
830,2.0,AAU26939.1 membrane fusion protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
831,2.0,AAU26940.1 hypothetical protein lpg0852 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
832,2.0,AAU26941.1 transcriptional regulator FleQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
833,2.0,AAU26942.1 hypothetical protein lpg0854 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
834,2.0,AAU26943.1 signal peptide peptidase SppA (protease IV) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
835,2.0,AAU26944.1 heme exporter protein CcmA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
836,2.0,AAU26945.1 heme exporter protein CcmB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
837,2.0,AAU26946.1 heme exporter protein CcmC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
838,2.0,AAU26947.1 cytochrome c-type biogenesis protein CcmD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
839,2.0,AAU26948.1 cytochrome c-type biogenesis protein CcmE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
840,2.0,AAU26949.1 cytochrome c-type biogenesis protein CcmF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
841,2.0,AAU26950.1 thiol:disulfide interchange protein DsbE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
842,2.0,AAU26951.1 c-type cytochrome biogenesis protein CcmH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
843,2.0,AAU26952.1 cytochrome c type biogenesis protein CcmH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
844,2.0,AAU26953.1 cytochrome c type biogenesis protein CycH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
845,2.0,AAU26954.1 3-methyladenine DNA glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
846,2.0,AAU26955.1 ATP-dependent DNA helicase RecQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
847,2.0,"AAU26956.1 acyl CoA dehydrogenase, short chain specific [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
848,2.0,AAU26957.1 3-hydroxyisobutyryl Coenzyme A hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
849,2.0,AAU26958.1 3-hydroxyisobutyryl Coenzyme A hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
850,2.0,AAU26959.1 hypothetical protein lpg0871 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
851,2.0,AAU26960.1 peptide chain release factor 3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
852,2.0,AAU26961.1 hypothetical protein lpg0873 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
853,2.0,AAU26962.1 NAD(P) transhydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
854,2.0,AAU26963.1 transmembrane NAD(P) transhydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
855,2.0,AAU26964.1 alanine dehydrogenase and pyridine nucleotide transhydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
856,2.0,AAU26965.1 hypothetical transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
857,2.0,AAU26966.1 hypothetical protein lpg0878 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
858,2.0,AAU26967.1 two component response regulator with GGDEF domain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
859,2.0,AAU26968.1 hypothetical protein lpg0880 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
860,2.0,AAU26969.1 hypothetical protein lpg0882 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
861,2.0,AAU26970.1 hypothetical protein lpg0883 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
862,2.0,AAU26971.1 hypothetical protein lpg0884 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
863,2.0,AAU26972.1 glycosyl hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
864,2.0,AAU26973.1 sodium:dicarboxylate symporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
865,2.0,AAU26974.1 N-succinyl-diaminopimelate desuccinylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
866,2.0,"AAU26975.1 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase DapD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
867,2.0,AAU26976.1 1-acyl-sn-glycerol-3-phosphate acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
868,2.0,AAU26977.1 cystathionine beta-lyase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
869,2.0,AAU26978.1 sensory box protein/GGDEF/EAL domains [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
870,2.0,AAU26979.1 kynurenine 3-monooxygenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
871,2.0,AAU26980.1 hypothetical protein lpg0893 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
872,2.0,AAU26981.1 cytokinin oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
873,2.0,AAU26982.1 hypothetical protein lpg0895 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
874,2.0,AAU26983.1 hypothetical protein lpg0896 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
875,2.0,AAU26984.1 Na/Ca antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
876,2.0,AAU26985.1 hypothetical protein lpg0898 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
877,2.0,AAU26986.1 A/G specific adenine glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
878,2.0,AAU26987.1 hypothetical protein lpg0900 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
879,2.0,AAU26988.1 hypothetical protein NMA0899 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
880,2.0,AAU26989.1 hypothetical protein lpg0902 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
881,2.0,"AAU26990.1 DegP protease (Do-like, S2-serine-like) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
882,2.0,"AAU26991.1 hydrolase, isochorismatase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
883,2.0,AAU26992.1 3-oxoacyl-(acyl carrier protein) reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
884,2.0,AAU26993.1 flagellar biosynthesis/type III secretory pathway chaperone [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
885,2.0,AAU26994.1 negative regulator of flagellin synthesis [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
886,2.0,AAU26995.1 flagella basal body P-ring formation protein FlgA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
887,2.0,AAU26996.1 cytochrome c5 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
888,2.0,AAU26997.1 enhanced entry protein EnhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
889,2.0,AAU26998.1 Bvg accessory factor [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
890,2.0,AAU26999.1 hypothetical protein lpg0912 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
891,2.0,AAU27000.1 MraZ protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
892,2.0,AAU27001.1 S-adenosylmethyl transferase MraW [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
893,2.0,AAU27002.1 cell division transmembrane protein FtsL [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
894,2.0,AAU27003.1 penicillin binding protein 3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
895,2.0,AAU27004.1 UDP-N-acetylmuramyl-tripeptide synthetase MurE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
896,3.0,AAU27005.1 erythronate-4-phosphate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
897,3.0,AAU27006.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
898,3.0,AAU27007.1 phosphatidylglycerophosphatase B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
899,3.0,AAU27008.1 hypothetical protein lpg0921 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
900,3.0,"AAU27009.1 electron transfer flavoprotein, beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
901,3.0,"AAU27010.1 electron transfer flavoprotein, alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
902,3.0,AAU27011.1 alanine dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
903,3.0,AAU27012.1 penicillin binding protein 1A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
904,3.0,AAU27013.1 hypothetical protein lpg0926 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
905,3.0,AAU27014.1 type IV pilus biogenesis protein PilM [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
906,3.0,AAU27015.1 type IV pilus biogenesis protein PilN [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
907,3.0,AAU27016.1 type IV pilus biogenesis protein PilO [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
908,2.0,AAU27017.1 type IV pilus biogenesis protein PilP [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
909,2.0,AAU27018.1 type IV pilus biogenesis protein PilQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
910,1.0,AAU27019.1 shikimate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
911,2.0,AAU27020.1 3-dehydroquinate synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
912,2.0,AAU27021.1 DamX-related protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
913,2.0,AAU27022.1 universal stress protein A (UspA) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
914,2.0,AAU27023.1 riboflavin biosynthesis RibF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
915,2.0,AAU27024.1 isoleucyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
916,3.0,AAU27025.1 lipoprotein signal peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
917,3.0,AAU27026.1 2-dehydro-3-deoxy-phosphogluconate aldolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
918,3.0,AAU27027.1 LidA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
919,3.0,AAU27028.1 hypothetical protein lpg0941 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
920,3.0,AAU27029.1 GTP-binding protein Era [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
921,3.0,AAU27030.1 DNA repair protein RecO [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
922,3.0,AAU27031.1 hypothetical protein lpg0944 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
923,3.0,"AAU27032.1 Gala protein type 1, 3 or 4 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
924,3.0,AAU27033.1 pyridoxal phosphate biosynthetic protein PdxJ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
925,3.0,AAU27034.1 2-oxoglutarate ferredoxin oxidoreductase alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
926,3.0,AAU27035.1 2-oxoglutarate ferredoxin oxidoreductase beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
927,3.0,AAU27036.1 carrier/transport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
928,2.0,AAU27037.1 nitrilase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
929,2.0,AAU27038.1 TldD protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
930,2.0,AAU27039.1 phosphoesterase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
931,2.0,AAU27040.1 AMP-binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
932,2.0,AAU27041.1 transcription repair coupling factor [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
933,2.0,AAU27042.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
934,2.0,AAU27043.1 hypothetical protein lpg0956 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
935,2.0,AAU27044.1 hypothetical protein lpg0957 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
936,2.0,AAU27045.1 DNA ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
937,2.0,AAU27046.1 bacterial extracellular solute-binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
938,2.0,"AAU27047.1 peptide ABC transporter, permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
939,2.0,"AAU27048.1 peptide ABC transporter, permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
940,2.0,"AAU27049.1 DNA polymerase III, alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
941,2.0,AAU27050.1 hypothetical protein lpg0963 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
942,2.0,AAU27051.1 4-hydroxybenzoate octaprenyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
943,2.0,AAU27052.1 LphB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
944,2.0,AAU27053.1 nucleoside-diphosphate sugar epimerases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
945,2.0,AAU27054.1 hypothetical protein lpg0967 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
946,2.0,AAU27055.1 hypothetical protein lpg0968 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
947,2.0,AAU27056.1 hypothetical protein lpg0969 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
948,2.0,AAU27057.1 amino acid permeases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
949,2.0,AAU27058.1 ecto-ATP diphosphohydrolase II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
950,2.0,AAU27059.1 hypothetical protein lpg0973 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
951,2.0,AAU27060.1 hypothetical protein lpg0974 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
952,2.0,AAU27061.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
953,2.0,AAU27062.1 antirestriction protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
954,2.0,AAU27063.1 single strand DNA binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
955,2.0,AAU27064.1 hypothetical protein lpg0978 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
956,2.0,AAU27065.1 aminoglycoside N(6')acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
957,2.0,AAU27066.1 putative integrase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
958,2.0,AAU27067.1 hypothetical protein lpg0981 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
959,2.0,AAU27068.1 hypothetical protein lpg0982 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
960,2.0,AAU27069.1 conjugative coupling factor TraD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
961,2.0,AAU27070.1 hypothetical protein lpg0984 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
962,2.0,AAU27071.1 hypothetical protein lpg0985 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
963,2.0,AAU27072.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
964,2.0,"AAU27073.1 membrane protein, Tfp pilus assembly, pilus retraction ATPase PilT [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
965,2.0,AAU27074.1 hypothetical protein lpg0988 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
966,2.0,AAU27075.1 Type IV secretory protein VirB4 components [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
967,2.0,AAU27076.1 hypothetical protein lpg0990 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
968,2.0,AAU27077.1 exported membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
969,2.0,AAU27078.1 hypothetical protein lpg0992 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
970,2.0,AAU27079.1 hypothetical protein lpg0993 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
971,2.0,AAU27080.1 hypothetical protein lpg0994 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
